beginrecord,icode,title,citation,contact,dwca,email,eml,emlrights,gbifdatasetid,gbifpublisherid,iptlicense,migrator,networks,orgcountry,orgname,orgstateprovince,pubdate,source_url,url,id,associatedmedia,associatedoccurrences,associatedorganisms,associatedreferences,associatedsequences,associatedtaxa,bed,behavior,catalognumber,continent,coordinateprecision,coordinateuncertaintyinmeters,country,countrycode,county,dateidentified,day,decimallatitude,decimallongitude,disposition,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,enddayofyear,establishmentmeans,eventdate,eventid,eventremarks,eventtime,fieldnotes,fieldnumber,footprintspatialfit,footprintsrs,footprintwkt,formation,geodeticdatum,geologicalcontextid,georeferencedby,georeferenceddate,georeferenceprotocol,georeferenceremarks,georeferencesources,georeferenceverificationstatus,group,habitat,highergeography,highergeographyid,highestbiostratigraphiczone,identificationid,identificationqualifier,identificationreferences,identificationremarks,identificationverificationstatus,identifiedby,individualcount,island,islandgroup,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lifestage,lithostratigraphicterms,locality,locationaccordingto,locationid,locationremarks,lowestbiostratigraphiczone,materialsampleid,maximumdepthinmeters,maximumdistanceabovesurfaceinmeters,maximumelevationinmeters,member,minimumdepthinmeters,minimumdistanceabovesurfaceinmeters,minimumelevationinmeters,month,municipality,occurrenceid,occurrenceremarks,occurrencestatus,organismid,organismname,organismremarks,organismscope,othercatalognumbers,pointradiusspatialfit,preparations,previousidentifications,recordedby,recordnumber,reproductivecondition,samplingeffort,samplingprotocol,sex,startdayofyear,stateprovince,typestatus,verbatimcoordinates,verbatimcoordinatesystem,verbatimdepth,verbatimelevation,verbatimeventdate,verbatimlatitude,verbatimlocality,verbatimlongitude,verbatimsrs,waterbody,year,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,dc_references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,scientificname,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.641,,,,,,,,,VP.641,North America,,,United States,US,Marion,,1,,,,,,,,,183,native,1968-07-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Florida;Marion County;;;;,,,,,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,7,,,,present,,,,,,,vertebra,,J. Alan Holman,,,,,,183,Florida,,,,,,,,North and Central America; United States; Florida; Marion County; ; ; ;,,,,1968,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Ambystoma tigrinum,,,,,,,Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,,tigrinum,,species,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.727,,,,,,,,,VP.727,North America,,,United States,US,Brown,,1,,,,,,,,,1,native,1971-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Nebraska;Brown County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,1,,,,present,,,,,,,ilium,,,,,,,,1,Nebraska,,,,,,,,North and Central America; United States; Nebraska; Brown County; ; ; ;,,,,1971,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Hyla,,,,,,,Animalia:Chordata:Amphibia:Anura:Hylidae:Hyla,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.1302,,,,,,,,,VP.1302,North America,,,United States,US,Keith,,1,,,,,,,,,1,native,1987-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Nebraska;Keith County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,1,,,,present,,,,,,,"scapula, ilium",,Dennis Parmley,,,,,,1,Nebraska,,,,,,,,North and Central America; United States; Nebraska; Keith County; ; ; ;,,,,1987,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Rana,,,,,,,Animalia:Chordata:Amphibia:Salientia:Ranidae:Rana,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.1313,,,,,,,,,VP.1313,Europe,,,United Kingdom,GB,,,1,,,,,,,,,2,native,1980-01-01,,,,,,,,,,,,,,,,,,,,Europe;England;;;;;;,,,,sp.,,,,,1,,British Isles,,,,,,,,"West Runton Freshwater Bed, West Runton, Norfolk",,,,,,,,,,,,,1,,,,present,,,,,,,"humerus, scapula",,John D. Clayden,,,,,,2,England,,,,,,,,Europe; England; ; ; ; ; ;,,,,1980,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Bufo,,,,,,,Animalia:Chordata:Amphibia:Anura:Bufonidae:Bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.197,,,,,,,,,VP.197,North America,,,United States,US,Baylor,,26,,,,,,,,,178,native,1964-06-26,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Texas;Baylor County;;;;,,,,,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,6,,,,present,,,,,,,"mandible, tooth",,Richard J. Seltin,,,,,,178,Texas,,,,,,,,North and Central America; United States; Texas; Baylor County; ; ; ;,,,,1964,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Amphibia,,,,,,,Animalia:Chordata:Amphibia:::,Animalia,Chordata,Amphibia,,,,,,,class,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.373,,,,,,,,,VP.373,North America,,,United States,US,Trego,,1,,,,,,,,,213,native,1969-08-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Kansas;Trego County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,8,,,,present,,,,,,,ilium,,,,,,,,213,Kansas,,,,,,,,North and Central America; United States; Kansas; Trego County; ; ; ;,,,,1969,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Bufo,,,,,,,Animalia:Chordata:Amphibia:Anura:Bufonidae:Bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.725,,,,,,,,,VP.725,North America,,,United States,US,Brown,,1,,,,,,,,,1,native,1971-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Nebraska;Brown County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,1,,,,present,,,,,,,ilium,,,,,,,,1,Nebraska,,,,,,,,North and Central America; United States; Nebraska; Brown County; ; ; ;,,,,1971,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Bufo,,,,,,,Animalia:Chordata:Amphibia:Anura:Bufonidae:Bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.375,,,,,,,,,VP.375,North America,,,United States,US,Trego,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Kansas;Trego County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,,,,,present,,,,,,,ilium,,,,,,,,,Kansas,,,,,,,,North and Central America; United States; Kansas; Trego County; ; ; ;,,,,,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Bufo,,,,,,,Animalia:Chordata:Amphibia:Anura:Bufonidae:Bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.740,,,,,,,,,VP.740,North America,,,United States,US,Keya Paha,,1,,,,,,,,,1,native,1971-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Nebraska;Keya Paha County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,1,,,,present,,,,,,,"vertebra, ilium",,,,,,,,1,Nebraska,,,,,,,,North and Central America; United States; Nebraska; Keya Paha County; ; ; ;,,,,1971,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Bufo,,,,,,,Animalia:Chordata:Amphibia:Anura:Bufonidae:Bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.325,,,,,,,,,VP.325,North America,,,United States,US,Trego,,1,,,,,,,,,213,native,1969-08-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Kansas;Trego County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,8,,,,present,,,,,,,ilium,,,,,,,,213,Kansas,,,,,,,,North and Central America; United States; Kansas; Trego County; ; ; ;,,,,1969,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Rana,,,,,,,Animalia:Chordata:Amphibia:Salientia:Ranidae:Rana,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.1107,,,,,,,,,VP.1107,North America,,,United States,US,Keya Paha,,1,,,,,,,,,1,native,1977-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Nebraska;Keya Paha County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,1,,,,present,,,,,,,ilium,,,,,,,,1,Nebraska,,,,,,,,North and Central America; United States; Nebraska; Keya Paha County; ; ; ;,,,,1977,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Hyla,,,,,,,Animalia:Chordata:Amphibia:Anura:Hylidae:Hyla,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.1116,,,,,,,,,VP.1116,North America,,,United States,US,Logan,,1,,,,,,,,,1,native,1961-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Colorado;Logan County;;;;,,,,sp.,,,,,1,,,,,,,,,,"SW 1/4, Section 12, T11N, R54W",,,,,,,,,,,,,1,,,,present,,,,,,,vertebra trunk,,Edwin C. Galbreath,,,,,,1,Colorado,,,,,,,,North and Central America; United States; Colorado; Logan County; ; ; ;,,,,1961,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Ambystoma,,,,,,,Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.307,,,,,,,,,VP.307,North America,,,United States,US,Trego,,1,,,,,,,,,213,native,1969-08-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Kansas;Trego County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,8,,,,present,,,,,,,ilium,,,,,,,,213,Kansas,,,,,,,,North and Central America; United States; Kansas; Trego County; ; ; ;,,,,1969,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Rana,,,,,,,Animalia:Chordata:Amphibia:Salientia:Ranidae:Rana,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.734,,,,,,,,,VP.734,North America,,,United States,US,Keya Paha,,1,,,,,,,,,1,native,1971-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Nebraska;Keya Paha County;;;;,,,,sp.,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,1,,,,present,,,,,,,ilium,,,,,,,,1,Nebraska,,,,,,,,North and Central America; United States; Nebraska; Keya Paha County; ; ; ;,,,,1971,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Hyla,,,,,,,Animalia:Chordata:Amphibia:Anura:Hylidae:Hyla,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,,,,genus,,,,ICZN,,,
begin,MSU,"MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections","MSU Mammalogy, Ornithology and Vertebrate Paleontology Collections",Laura Abraczinskas,http://ipt.vertnet.org:8080/ipt/archive.do?r=msu_mammals_birds_vertpaleo,abraczi1@msu.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=msu_mammals_birds_vertpaleo,http://creativecommons.org/publicdomain/zero/1.0,22a66350-7947-4a49-84a3-39c7c1b0881f,311e2740-f15a-11d8-b22f-b8a03c50a862,CC0,2014-07-24,"MaNIS,ORNIS,VertNet,Paleo",United States,Michigan State University Museum,Michigan,Thu Jul 31 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=msu_mammals_birds_vertpaleo,urn:catalog:MSU:VP:VP.1502,,,,,,,,,VP.1502,North America,,,United States,US,Baylor,,1,,,,,,,,,1,native,1966-01-01,,,,,,,,,,,,,,,,,,,,North and Central America;United States;Texas;Baylor County;;;;,,,,,,,,,1,,,,,,,,,,unspecified,,,,,,,,,,,,,1,,,,present,,,,,,,miscellaneous fragments,,Richard J. Seltin,,,,,,1,Texas,,,,,,,,North and Central America; United States; Texas; Baylor County; ; ; ;,,,,1966,PhysicalObject,2014-07-31,en,,,,,,http://grbio.org/cool/53w1-8r3k,http://grbio.org/cool/8gz0-hh8w,,MSU,VP,,,FossilSpecimen,,,,,,,,,,,,Amphibia,,,,,,,Animalia:Chordata:Amphibia:::,Animalia,Chordata,Amphibia,,,,,,,class,,,,ICZN,,,
